Biobank,PMID,Title,Abstract,Journal,Year,MeSH_Terms,is_preprint,cluster
Estonian Biobank,27798627,Genome-wide analysis identifies 12 loci influencing human reproductive behavior.,"The genetic architecture of human reproductive behavior-age at first birth (AFB) and number of children ever born (NEB)-has a strong relationship with fitness, human development, infertility and risk of neuropsychiatric disorders. However, very few genetic loci have been identified, and the underlying mechanisms of AFB and NEB are poorly understood. We report a large genome-wide association study of both sexes including 251,151 individuals for AFB and 343,072 individuals for NEB. We identified 12 independent loci that are significantly associated with AFB and/or NEB in a SNP-based genome-wide association study and 4 additional loci associated in a gene-based effort. These loci harbor genes that are likely to have a role, either directly or by affecting non-local gene expression, in human reproduction and infertility, thereby increasing understanding of these complex traits.",Nature genetics,2016,"Birth Order; Female; Fertility; Genome-Wide Association Study; Humans; Maternal Age; Parity; Phenotype; Polymorphism, Single Nucleotide; Pregnancy; Quantitative Trait Loci; Reproduction; Reproductive Behavior",False,7
Estonian Biobank,27301361,Copy number variation analysis detects novel candidate genes involved in follicular growth and oocyte maturation in a cohort of premature ovarian failure cases.,"Can spontaneous premature ovarian failure (POF) patients derived from population-based biobanks reveal the association between copy number variations (CNVs) and POF? CNVs can hamper the functional capacity of ovaries by disrupting key genes and pathways essential for proper ovarian function. POF is defined as the cessation of ovarian function before the age of 40 years. POF is a major reason for female infertility, although its cause remains largely unknown. The current retrospective CNV study included 301 spontaneous POF patients and 3188 control individuals registered between 2003 and 2014 at Estonian Genome Center at the University of Tartu (EGCUT) biobank. DNA samples from 301 spontaneous POF patients were genotyped by Illumina HumanCoreExome (258 samples) and HumanOmniExpress (43 samples) BeadChip arrays. Genotype and phenotype information was drawn from the EGCUT for the 3188 control population samples, previously genotyped with HumanCNV370 and HumanOmniExpress BeadChip arrays. All identified CNVs were subjected to functional enrichment studies for highlighting the POF pathogenesis. Real-time quantitative PCR was used to validate a subset of CNVs. Whole-exome sequencing was performed on six patients carrying hemizygous deletions that encompass genes essential for meiosis or folliculogenesis. Eleven novel microdeletions and microduplications that encompass genes relevant to POF were identified. For example, FMN2 (1q43) and SGOL2 (2q33.1) are essential for meiotic progression, while TBP (6q27), SCARB1 (12q24.31), BNC1 (15q25) and ARFGAP3 (22q13.2) are involved in follicular growth and oocyte maturation. The importance of recently discovered hemizygous microdeletions of meiotic genes SYCE1 (10q26.3) and CPEB1 (15q25.2) in POF patients was also corroborated. This is a descriptive analysis and no functional studies were performed. Anamnestic data obtained from population-based biobank lacked clinical, biological (hormone levels) or ultrasonographical data, and spontaneous POF was predicted retrospectively by excluding known extraovarian causes for premature menopause. The present study, with high number of spontaneous POF cases, provides novel data on associations between the genomic aberrations and premature menopause of ovarian cause and demonstrates that population-based biobanks are powerful source of biological samples and clinical data to reveal novel genetic lesions associated with human reproductive health and disease, including POF. This study was supported by the Estonian Ministry of Education and Research (IUT20-43, IUT20-60, IUT34-16, SF0180027s10 and 9205), Enterprise Estonia (EU30020 and EU48695), Eureka's EUROSTARS programme (NOTED, EU41564), grants from European Union's FP7 Marie Curie Industry-Academia Partnerships and Pathways (IAPP, SARM, |EU324509) and Horizon 2020 innovation programme (WIDENLIFE, 692065), Academy of Finland and the Sigrid Juselius Foundation.","Human reproduction (Oxford, England)",2016,"Adult; Aged; DNA Copy Number Variations; Databases, Genetic; Female; Genotype; Humans; Middle Aged; Oocytes; Ovarian Follicle; Phenotype; Primary Ovarian Insufficiency; Retrospective Studies",False,4
Estonian Biobank,27029810,Variants near CHRNA3/5 and APOE have age- and sex-related effects on human lifespan.,"Lifespan is a trait of enormous personal interest. Research into the biological basis of human lifespan, however, is hampered by the long time to death. Using a novel approach of regressing (272,081) parental lifespans beyond age 40 years on participant genotype in a new large data set (UK Biobank), we here show that common variants near the apolipoprotein E and nicotinic acetylcholine receptor subunit alpha 5 genes are associated with lifespan. The effects are strongly sex and age dependent, with APOE ɛ4 differentially influencing maternal lifespan (P=4.2 × 10(-15), effect -1.24 years of maternal life per imputed risk allele in parent; sex difference, P=0.011), and a locus near CHRNA3/5 differentially affecting paternal lifespan (P=4.8 × 10(-11), effect -0.86 years per allele; sex difference P=0.075). Rare homozygous carriers of the risk alleles at both loci are predicted to have 3.3-3.7 years shorter lives.",Nature communications,2016,"Adult; Age Factors; Aged; Aged, 80 and over; Apolipoproteins E; Cohort Studies; Female; Genome-Wide Association Study; Genotype; Humans; Longevity; Male; Middle Aged; Nerve Tissue Proteins; Proportional Hazards Models; Receptors, Nicotinic; Sex Factors; United Kingdom",False,0
Estonian Biobank,27955712,Metabolic profiling of pregnancy: cross-sectional and longitudinal evidence.,"Pregnancy triggers well-known alterations in maternal glucose and lipid balance but its overall effects on systemic metabolism remain incompletely understood. Detailed molecular profiles (87 metabolic measures and 37 cytokines) were measured for up to 4260 women (24-49 years, 322 pregnant) from three population-based cohorts in Finland. Circulating molecular concentrations in pregnant women were compared to those in non-pregnant women. Metabolic profiles were also reassessed for 583 women 6 years later to uncover the longitudinal metabolic changes in response to change in the pregnancy status. Compared to non-pregnant women, all lipoprotein subclasses and lipids were markedly increased in pregnant women. The most pronounced differences were observed for the intermediate-density, low-density and high-density lipoprotein triglyceride concentrations. Large differences were also seen for many fatty acids and amino acids. Pregnant women also had higher concentrations of low-grade inflammatory marker glycoprotein acetyls, higher concentrations of interleukin-18 and lower concentrations of interleukin-12p70. The changes in metabolic concentrations for women who were not pregnant at baseline but pregnant 6 years later (or vice versa) matched (or were mirror-images of) the cross-sectional association pattern. Cross-sectional results were consistent across the three cohorts and similar longitudinal changes were seen for 653 women in 4-year and 497 women in 10-year follow-up. For multiple metabolic measures, the changes increased in magnitude across the three trimesters. Pregnancy initiates substantial metabolic and inflammatory changes in the mothers. Comprehensive characterisation of normal pregnancy is important for gaining understanding of the key nutrients for fetal growth and development. These findings also provide a valuable molecular reference in relation to studies of adverse pregnancy outcomes.",BMC medicine,2016,Adult; Cross-Sectional Studies; Female; Finland; Humans; Metabolomics; Middle Aged; Pregnancy; Young Adult,False,4
Estonian Biobank,27538888,Effects of hormonal contraception on systemic metabolism: cross-sectional and longitudinal evidence.,"Hormonal contraception is commonly used worldwide, but its systemic effects across lipoprotein subclasses, fatty acids, circulating metabolites and cytokines remain poorly understood. A comprehensive molecular profile (75 metabolic measures and 37 cytokines) was measured for up to 5841 women (age range 24-49 years) from three population-based cohorts. Women using combined oral contraceptive pills (COCPs) or progestin-only contraceptives (POCs) were compared with those who did not use hormonal contraception. Metabolomics profiles were reassessed for 869 women after 6 years to uncover the metabolic effects of starting, stopping and persistently using hormonal contraception. The comprehensive molecular profiling allowed multiple new findings on the metabolic associations with the use of COCPs. They were positively associated with lipoprotein subclasses, including all high-density lipoprotein (HDL) subclasses. The associations with fatty acids and amino acids were strong and variable in direction. COCP use was negatively associated with albumin and positively associated with creatinine and inflammatory markers, including glycoprotein acetyls and several growth factors and interleukins. Our findings also confirmed previous results e.g. for increased circulating triglycerides and HDL cholesterol. Starting COCPs caused similar metabolic changes to those observed cross-sectionally: the changes were maintained in consistent users and normalized in those who stopped using. In contrast, POCs were only weakly associated with metabolic and inflammatory markers. Results were consistent across all cohorts and for different COCP preparations and different types of POC delivery. Use of COCPs causes widespread metabolic and inflammatory effects. However, persistent use does not appear to accumulate the effects over time and the metabolic perturbations are reversed upon discontinuation. POCs have little effect on systemic metabolism and inflammation.",International journal of epidemiology,2016,"Adult; Cholesterol, HDL; Contraceptives, Oral, Hormonal; Cross-Sectional Studies; Cytokines; Fatty Acids; Female; Finland; Humans; Linear Models; Longitudinal Studies; Metabolome; Metabolomics; Progestins; Risk Factors; Triglycerides; Young Adult",False,4
Estonian Biobank,26620891,16p11.2 Locus modulates response to satiety before the onset of obesity.,"The 600 kb BP4-BP5 copy number variants (CNVs) at the 16p11.2 locus have been associated with a range of neurodevelopmental conditions including autism spectrum disorders and schizophrenia. The number of genomic copies in this region is inversely correlated with body mass index (BMI): the deletion is associated with a highly penetrant form of obesity (present in 50% of carriers by the age of 7 years and in 70% of adults), and the duplication with being underweight. Mechanisms underlying this energy imbalance remain unknown. This study aims to investigate eating behavior, cognitive traits and their relationships with BMI in carriers of 16p11.2 CNVs. We assessed individuals carrying a 16p11.2 deletion or duplication and their intrafamilial controls using food-related behavior questionnaires and cognitive measures. We also compared these carriers with cohorts of individuals presenting with obesity, binge eating disorder or bulimia. Response to satiety is gene dosage-dependent in pediatric CNV carriers. Altered satiety response is present in young deletion carriers before the onset of obesity. It remains altered in adolescent carriers and correlates with obesity. Adult deletion carriers exhibit eating behavior similar to that seen in a cohort of obesity without eating disorders such as bulimia or binge eating. None of the cognitive measures are associated with eating behavior or BMI. These findings suggest that abnormal satiety response is a strong contributor to the energy imbalance in 16p11.2 CNV carriers, and, akin to other genetic forms of obesity, altered satiety responsiveness in children precedes the increase in BMI observed later in adolescence.",International journal of obesity (2005),2016,"Adult; Autistic Disorder; Body Mass Index; Case-Control Studies; Child; Chromosome Deletion; Chromosome Disorders; Chromosomes, Human, Pair 16; Cognitive Dysfunction; DNA Copy Number Variations; Energy Metabolism; Executive Function; Feeding Behavior; Female; Genetic Predisposition to Disease; Humans; Intellectual Disability; Male; Obesity; Phenotype; Satiation; Sequence Deletion; Switzerland",False,6
Estonian Biobank,27163203,Candidate gene networks and blood biomarkers of methamphetamine-associated psychosis: an integrative RNA-sequencing report.,"The clinical presentation, course and treatment of methamphetamine (METH)-associated psychosis (MAP) are similar to that observed in schizophrenia (SCZ) and subsequently MAP has been hypothesized as a pharmacological and environmental model of SCZ. However, several challenges currently exist in diagnosing MAP accurately at the molecular and neurocognitive level before the MAP model can contribute to the discovery of SCZ biomarkers. We directly assessed subcortical brain structural volumes and clinical parameters of MAP within the framework of an integrative genome-wide RNA-Seq blood transcriptome analysis of subjects diagnosed with MAP (N=10), METH dependency without psychosis (MA; N=10) and healthy controls (N=10). First, we identified discrete groups of co-expressed genes (that is, modules) and tested them for functional annotation and phenotypic relationships to brain structure volumes, life events and psychometric measurements. We discovered one MAP-associated module involved in ubiquitin-mediated proteolysis downregulation, enriched with 61 genes previously found implicated in psychosis and SCZ across independent blood and post-mortem brain studies using convergent functional genomic (CFG) evidence. This module demonstrated significant relationships with brain structure volumes including the anterior corpus callosum (CC) and the nucleus accumbens. Furthermore, a second MAP and psychoticism-associated module involved in circadian clock upregulation was also enriched with 39 CFG genes, further associated with the CC. Subsequently, a machine-learning analysis of differentially expressed genes identified single blood-based biomarkers able to differentiate controls from methamphetamine dependents with 87% accuracy and MAP from MA subjects with 95% accuracy. CFG evidence validated a significant proportion of these putative MAP biomarkers in independent studies including CLN3, FBP1, TBC1D2 and ZNF821 (RNA degradation), ELK3 and SINA3 (circadian clock) and PIGF and UHMK1 (ubiquitin-mediated proteolysis). Finally, focusing analysis on brain structure volumes revealed significantly lower bilateral hippocampal volumes in MAP subjects. Overall, these results suggest similar molecular and neurocognitive mechanisms underlying the pathophysiology of psychosis and SCZ regardless of substance abuse and provide preliminary evidence supporting the MAP paradigm as an exemplar for SCZ biomarker discovery.",Translational psychiatry,2016,"Adult; Amphetamine-Related Disorders; Biomarkers; Brain; Female; Gene Regulatory Networks; Humans; Magnetic Resonance Imaging; Male; Methamphetamine; Psychoses, Substance-Induced; Sequence Analysis, RNA; Young Adult",False,4
Estonian Biobank,26459776,Epigenetic profiling in CD4+ and CD8+ T cells from Graves' disease patients reveals changes in genes associated with T cell receptor signaling.,"In Graves' disease (GD), a combination of genetic, epigenetic and environmental factors causes an autoimmune response to the thyroid gland, characterized by lymphocytic infiltrations and autoantibodies targeting the thyroid stimulating hormone receptor (TSHR) and other thyroid antigens. To identify the epigenetic changes involved in GD, we performed a genome-wide analysis of DNA methylation and enrichment of H3K4me3 and H3K27ac histone marks in sorted CD4+ and CD8+ T cells. We found 365 and 3322 differentially methylated CpG sites in CD4+ and CD8+ T cells, respectively. Among the hypermethylated CpG sites, we specifically found enrichment of genes involved in T cell signaling (CD247, LCK, ZAP70, CD3D, CD3E, CD3G, CTLA4 and CD8A) and decreased expression of CD3 gene family members. The hypermethylation was accompanied with decreased levels of H3K4me3 and H3K27ac marks at several T cell signaling genes in ChIP-seq analysis. In addition, we found hypermethylation of the TSHR gene first intron, where several GD-associated polymorphisms are located. Our results demonstrate an involvement of dysregulated DNA methylation and histone modifications at T cell signaling genes in GD patients.",Journal of autoimmunity,2016,"CD4-Positive T-Lymphocytes; CD8-Positive T-Lymphocytes; Case-Control Studies; Chromatin; Computational Biology; CpG Islands; DNA Methylation; Epigenesis, Genetic; Epigenomics; Gene Expression Profiling; Gene Expression Regulation; Gene Ontology; Graves Disease; Histones; Humans; Receptors, Antigen, T-Cell; Receptors, Thyrotropin; Signal Transduction; T-Lymphocyte Subsets",False,6
Estonian Biobank,27142678,Genetic variants in RBFOX3 are associated with sleep latency.,"Time to fall asleep (sleep latency) is a major determinant of sleep quality. Chronic, long sleep latency is a major characteristic of sleep-onset insomnia and/or delayed sleep phase syndrome. In this study we aimed to discover common polymorphisms that contribute to the genetics of sleep latency. We performed a meta-analysis of genome-wide association studies (GWAS) including 2 572 737 single nucleotide polymorphisms (SNPs) established in seven European cohorts including 4242 individuals. We found a cluster of three highly correlated variants (rs9900428, rs9907432 and rs7211029) in the RNA-binding protein fox-1 homolog 3 gene (RBFOX3) associated with sleep latency (P-values=5.77 × 10(-08), 6.59 × 10(-)(08) and 9.17 × 10(-)(08)). These SNPs were replicated in up to 12 independent populations including 30 377 individuals (P-values=1.5 × 10(-)(02), 7.0 × 10(-)(03) and 2.5 × 10(-)(03); combined meta-analysis P-values=5.5 × 10(-07), 5.4 × 10(-07) and 1.0 × 10(-07)). A functional prediction of RBFOX3 based on co-expression with other genes shows that this gene is predominantly expressed in brain (P-value=1.4 × 10(-316)) and the central nervous system (P-value=7.5 × 10(-)(321)). The predicted function of RBFOX3 based on co-expression analysis with other genes shows that this gene is significantly involved in the release cycle of neurotransmitters including gamma-aminobutyric acid and various monoamines (P-values<2.9 × 10(-11)) that are crucial in triggering the onset of sleep. To conclude, in this first large-scale GWAS of sleep latency we report a novel association of variants in RBFOX3 gene. Further, a functional prediction of RBFOX3 supports the involvement of RBFOX3 with sleep latency.",European journal of human genetics : EJHG,2016,"Antigens, Nuclear; Brain; Humans; Nerve Tissue Proteins; Polymorphism, Single Nucleotide; Sleep; Synaptic Transmission",False,7
Estonian Biobank,27494321,"Genome-Wide Association Analyses in 128,266 Individuals Identifies New Morningness and Sleep Duration Loci.","Disrupted circadian rhythms and reduced sleep duration are associated with several human diseases, particularly obesity and type 2 diabetes, but until recently, little was known about the genetic factors influencing these heritable traits. We performed genome-wide association studies of self-reported chronotype (morning/evening person) and self-reported sleep duration in 128,266 white British individuals from the UK Biobank study. Sixteen variants were associated with chronotype (P<5x10-8), including variants near the known circadian rhythm genes RGS16 (1.21 odds of morningness, 95% CI [1.15, 1.27], P = 3x10-12) and PER2 (1.09 odds of morningness, 95% CI [1.06, 1.12], P = 4x10-10). The PER2 signal has previously been associated with iris function. We sought replication using self-reported data from 89,283 23andMe participants; thirteen of the chronotype signals remained associated at P<5x10-8 on meta-analysis and eleven of these reached P<0.05 in the same direction in the 23andMe study. We also replicated 9 additional variants identified when the 23andMe study was used as a discovery GWAS of chronotype (all P<0.05 and meta-analysis P<5x10-8). For sleep duration, we replicated one known signal in PAX8 (2.6 minutes per allele, 95% CI [1.9, 3.2], P = 5.7x10-16) and identified and replicated two novel associations at VRK2 (2.0 minutes per allele, 95% CI [1.3, 2.7], P = 1.2x10-9; and 1.6 minutes per allele, 95% CI [1.1, 2.2], P = 7.6x10-9). Although we found genetic correlation between chronotype and BMI (rG = 0.056, P = 0.05); undersleeping and BMI (rG = 0.147, P = 1x10-5) and oversleeping and BMI (rG = 0.097, P = 0.04), Mendelian Randomisation analyses, with limited power, provided no consistent evidence of causal associations between BMI or type 2 diabetes and chronotype or sleep duration. Our study brings the total number of loci associated with chronotype to 22 and with sleep duration to three, and provides new insights into the biology of sleep and circadian rhythms in humans.",PLoS genetics,2016,"Body Mass Index; Circadian Rhythm; Diabetes Mellitus, Type 2; Female; Genome-Wide Association Study; Humans; Male; Mendelian Randomization Analysis; Obesity; PAX8 Transcription Factor; Protein Serine-Threonine Kinases; Sleep; White People",False,6
Estonian Biobank,27853181,Selective sweep on human amylase genes postdates the split with Neanderthals.,"Humans have more copies of amylase genes than other primates. It is still poorly understood, however, when the copy number expansion occurred and whether its spread was enhanced by selection. Here we assess amylase copy numbers in a global sample of 480 high coverage genomes and find that regions flanking the amylase locus show notable depression of genetic diversity both in African and non-African populations. Analysis of genetic variation in these regions supports the model of an early selective sweep in the human lineage after the split of humans from Neanderthals which led to the fixation of multiple copies of AMY1 in place of a single copy. We find evidence of multiple secondary losses of copy number with the highest frequency (52%) of a deletion of AMY2A and associated low copy number of AMY1 in Northeast Siberian populations whose diet has been low in starch content.",Scientific reports,2016,"Amylases; Animals; Evolution, Molecular; Female; Gene Dosage; Genetic Variation; Genome, Human; Humans; Male; Neanderthals",False,9
Estonian Biobank,27469612,Metabolites of milk intake: a metabolomic approach in UK twins with findings replicated in two European cohorts.,"Milk provides a significant source of calcium, protein, vitamins and other minerals to Western populations throughout life. Due to its widespread use, the metabolic and health impact of milk consumption warrants further investigation and biomarkers would aid epidemiological studies. Milk intake assessed by a validated food frequency questionnaire was analyzed against fasting blood metabolomic profiles from two metabolomic platforms in females from the TwinsUK cohort (n = 3559). The top metabolites were then replicated in two independent populations (EGCUT, n = 1109 and KORA, n = 1593), and the results from all cohorts were meta-analyzed. Four metabolites were significantly associated with milk intake in the TwinsUK cohort after adjustment for multiple testing (P < 8.08 × 10 We identified and replicated in independent populations four novel biomarkers of milk intake: trimethyl-N-aminovalerate, uridine, hydroxysphingomyelin C14:1 and diacylphosphatidylcholine C28:1. Together, these metabolites have potential to objectively examine and refine milk-disease associations.",European journal of nutrition,2017,"Adult; Aged; Animals; Biomarkers; Body Mass Index; Cohort Studies; Diet; Dietary Carbohydrates; Dietary Fats; Dietary Proteins; Female; Humans; Male; Metabolome; Micronutrients; Middle Aged; Milk; Models, Biological; Nutrition Assessment; Sensitivity and Specificity; Surveys and Questionnaires; United Kingdom; Uridine; Valerates; Young Adult",False,4
Estonian Biobank,27023175,Genome-wide association study of lifetime cannabis use based on a large meta-analytic sample of 32 330 subjects from the International Cannabis Consortium.,"Cannabis is the most widely produced and consumed illicit psychoactive substance worldwide. Occasional cannabis use can progress to frequent use, abuse and dependence with all known adverse physical, psychological and social consequences. Individual differences in cannabis initiation are heritable (40-48%). The International Cannabis Consortium was established with the aim to identify genetic risk variants of cannabis use. We conducted a meta-analysis of genome-wide association data of 13 cohorts (N=32 330) and four replication samples (N=5627). In addition, we performed a gene-based test of association, estimated single-nucleotide polymorphism (SNP)-based heritability and explored the genetic correlation between lifetime cannabis use and cigarette use using LD score regression. No individual SNPs reached genome-wide significance. Nonetheless, gene-based tests identified four genes significantly associated with lifetime cannabis use: NCAM1, CADM2, SCOC and KCNT2. Previous studies reported associations of NCAM1 with cigarette smoking and other substance use, and those of CADM2 with body mass index, processing speed and autism disorders, which are phenotypes previously reported to be associated with cannabis use. Furthermore, we showed that, combined across the genome, all common SNPs explained 13-20% (P<0.001) of the liability of lifetime cannabis use. Finally, there was a strong genetic correlation (rg=0.83; P=1.85 × 10(-8)) between lifetime cannabis use and lifetime cigarette smoking implying that the SNP effect sizes of the two traits are highly correlated. This is the largest meta-analysis of cannabis GWA studies to date, revealing important new insights into the genetic pathways of lifetime cannabis use. Future functional studies should explore the impact of the identified genes on the biological mechanisms of cannabis use.",Translational psychiatry,2016,"Adolescent; Adult; Aged; Aged, 80 and over; CD56 Antigen; Carrier Proteins; Cell Adhesion Molecules; Female; Genome-Wide Association Study; Humans; Male; Marijuana Abuse; Marijuana Smoking; Membrane Proteins; Middle Aged; Potassium Channels; Potassium Channels, Sodium-Activated; Young Adult",False,4
Estonian Biobank,27580049,Identifying Cases of Type 2 Diabetes in Heterogeneous Data Sources: Strategy from the EMIF Project.,"Due to the heterogeneity of existing European sources of observational healthcare data, data source-tailored choices are needed to execute multi-data source, multi-national epidemiological studies. This makes transparent documentation paramount. In this proof-of-concept study, a novel standard data derivation procedure was tested in a set of heterogeneous data sources. Identification of subjects with type 2 diabetes (T2DM) was the test case. We included three primary care data sources (PCDs), three record linkage of administrative and/or registry data sources (RLDs), one hospital and one biobank. Overall, data from 12 million subjects from six European countries were extracted. Based on a shared event definition, sixteeen standard algorithms (components) useful to identify T2DM cases were generated through a top-down/bottom-up iterative approach. Each component was based on one single data domain among diagnoses, drugs, diagnostic test utilization and laboratory results. Diagnoses-based components were subclassified considering the healthcare setting (primary, secondary, inpatient care). The Unified Medical Language System was used for semantic harmonization within data domains. Individual components were extracted and proportion of population identified was compared across data sources. Drug-based components performed similarly in RLDs and PCDs, unlike diagnoses-based components. Using components as building blocks, logical combinations with AND, OR, AND NOT were tested and local experts recommended their preferred data source-tailored combination. The population identified per data sources by resulting algorithms varied from 3.5% to 15.7%, however, age-specific results were fairly comparable. The impact of individual components was assessed: diagnoses-based components identified the majority of cases in PCDs (93-100%), while drug-based components were the main contributors in RLDs (81-100%). The proposed data derivation procedure allowed the generation of data source-tailored case-finding algorithms in a standardized fashion, facilitated transparent documentation of the process and benchmarking of data sources, and provided bases for interpretation of possible inter-data source inconsistency of findings in future studies.",PloS one,2016,"Data Mining; Databases, Factual; Diabetes Mellitus, Type 2; Europe; Female; Humans; Male",False,1
Estonian Biobank,27654910,Genomic analyses inform on migration events during the peopling of Eurasia.,"High-coverage whole-genome sequence studies have so far focused on a limited number of geographically restricted populations, or been targeted at specific diseases, such as cancer. Nevertheless, the availability of high-resolution genomic data has led to the development of new methodologies for inferring population history and refuelled the debate on the mutation rate in humans. Here we present the Estonian Biocentre Human Genome Diversity Panel (EGDP), a dataset of 483 high-coverage human genomes from 148 populations worldwide, including 379 new genomes from 125 populations, which we group into diversity and selection sets. We analyse this dataset to refine estimates of continent-wide patterns of heterozygosity, long- and short-distance gene flow, archaic admixture, and changes in effective population size through time as well as for signals of positive or balancing selection. We find a genetic signature in present-day Papuans that suggests that at least 2% of their genome originates from an early and largely extinct expansion of anatomically modern humans (AMHs) out of Africa. Together with evidence from the western Asian fossil record, and admixture between AMHs and Neanderthals predating the main Eurasian expansion, our results contribute to the mounting evidence for the presence of AMHs out of Africa earlier than 75,000 years ago.",Nature,2016,"Animals; Humans; Africa; Asia; Datasets as Topic; Estonia; Europe; Fossils; Gene Flow; Genetics, Population; Genome, Human; Genomics; Heterozygote; History, Ancient; Human Migration; Neanderthals; New Guinea; Population Dynamics; Racial Groups",False,9
Estonian Biobank,26362575,Meta-analysis of Genome-Wide Association Studies for Extraversion: Findings from the Genetics of Personality Consortium.,"Extraversion is a relatively stable and heritable personality trait associated with numerous psychosocial, lifestyle and health outcomes. Despite its substantial heritability, no genetic variants have been detected in previous genome-wide association (GWA) studies, which may be due to relatively small sample sizes of those studies. Here, we report on a large meta-analysis of GWA studies for extraversion in 63,030 subjects in 29 cohorts. Extraversion item data from multiple personality inventories were harmonized across inventories and cohorts. No genome-wide significant associations were found at the single nucleotide polymorphism (SNP) level but there was one significant hit at the gene level for a long non-coding RNA site (LOC101928162). Genome-wide complex trait analysis in two large cohorts showed that the additive variance explained by common SNPs was not significantly different from zero, but polygenic risk scores, weighted using linkage information, significantly predicted extraversion scores in an independent cohort. These results show that extraversion is a highly polygenic personality trait, with an architecture possibly different from other complex human traits, including other personality traits. Future studies are required to further determine which genetic variants, by what modes of gene action, constitute the heritable nature of extraversion.",Behavior genetics,2016,"Cohort Studies; Extraversion, Psychological; Genome-Wide Association Study; Humans; Multifactorial Inheritance; Personality; Polymorphism, Single Nucleotide; Risk Factors",False,8
Estonian Biobank,27240531,"Chromosomal contacts connect loci associated with autism, BMI and head circumference phenotypes.","Copy number variants (CNVs) are major contributors to genomic imbalance disorders. Phenotyping of 137 unrelated deletion and reciprocal duplication carriers of the distal 16p11.2 220 kb BP2-BP3 interval showed that these rearrangements are associated with autism spectrum disorders and mirror phenotypes of obesity/underweight and macrocephaly/microcephaly. Such phenotypes were previously associated with rearrangements of the non-overlapping proximal 16p11.2 600 kb BP4-BP5 interval. These two CNV-prone regions at 16p11.2 are reciprocally engaged in complex chromatin looping, as successfully confirmed by 4C-seq, fluorescence in situ hybridization and Hi-C, as well as coordinated expression and regulation of encompassed genes. We observed that genes differentially expressed in 16p11.2 BP4-BP5 CNV carriers are concomitantly modified in their chromatin interactions, suggesting that disruption of chromatin interplays could participate in the observed phenotypes. We also identified cis- and trans-acting chromatin contacts to other genomic regions previously associated with analogous phenotypes. For example, we uncovered that individuals with reciprocal rearrangements of the trans-contacted 2p15 locus similarly display mirror phenotypes on head circumference and weight. Our results indicate that chromosomal contacts' maps could uncover functionally and clinically related genes.",Molecular psychiatry,2017,"Adolescent; Adult; Aged; Autism Spectrum Disorder; Autistic Disorder; Body Mass Index; Child; Child, Preschool; Chromatin; Chromosome Deletion; Chromosome Duplication; Chromosome Mapping; Chromosomes, Human, Pair 16; DNA Copy Number Variations; Female; Humans; In Situ Hybridization, Fluorescence; Infant; Intellectual Disability; Male; Megalencephaly; Microcephaly; Middle Aged; Obesity; Phenotype",False,4
Estonian Biobank,27494945,Metabolic profiling of alcohol consumption in 9778 young adults.,"High alcohol consumption is a major cause of morbidity, yet alcohol is associated with both favourable and adverse effects on cardiometabolic risk markers. We aimed to characterize the associations of usual alcohol consumption with a comprehensive systemic metabolite profile in young adults. Cross-sectional associations of alcohol intake with 86 metabolic measures were assessed for 9778 individuals from three population-based cohorts from Finland (age 24-45 years, 52% women). Metabolic changes associated with change in alcohol intake during 6-year follow-up were further examined for 1466 individuals. Alcohol intake was assessed by questionnaires. Circulating lipids, fatty acids and metabolites were quantified by high-throughput nuclear magnetic resonance metabolomics and biochemical assays. Increased alcohol intake was associated with cardiometabolic risk markers across multiple metabolic pathways, including higher lipid concentrations in HDL subclasses and smaller LDL particle size, increased proportions of monounsaturated fatty acids and decreased proportion of omega-6 fatty acids, lower concentrations of glutamine and citrate (P < 0.001 for 56 metabolic measures). Many metabolic biomarkers displayed U-shaped associations with alcohol consumption. Results were coherent for men and women, consistent across the three cohorts and similar if adjusting for body mass index, smoking and physical activity. The metabolic changes accompanying change in alcohol intake during follow-up resembled the cross-sectional association pattern (R Alcohol consumption is associated with a complex metabolic signature, including aberrations in multiple biomarkers for elevated cardiometabolic risk. The metabolic signature tracks with long-term changes in alcohol consumption. These results elucidate the double-edged effects of alcohol on cardiovascular risk.",International journal of epidemiology,2016,Adult; Alcohol Drinking; Amino Acids; Biomarkers; Body Mass Index; Cross-Sectional Studies; Fatty Acids; Female; Finland; Humans; Linear Models; Lipoproteins; Male; Metabolome; Metabolomics; Risk Factors,False,4
